gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
AFF2,0.8101899274275493,0.689743408464647,True,0.0749670117263654,-0.0342120126824092
AFF3,-0.5437351983402451,0.6639748547081504,True,0.1792501132821168,-0.994005837630094
AFF4,-0.8371578988426023,0.6929166676853258,True,-0.6714935947774953,-1.1159506325766853
AFMID,-1.1535670283874029,0.7379083492130388,True,0.3840183294409853,-2.070455600611285
AFTPH,-0.4297005613292322,0.656045898029047,True,-0.0521197366408739,2.2044892215351344
AGA,-0.18636374582620369,0.6453379604113124,True,0.73191243457806,0.3599018983894894
AGBL5,-0.24204172337090601,0.6470417282751685,True,0.2195678766847865,0.3375579800518844
AGER,0.16665583491632258,0.6448410119508327,True,0.1257862560127093,-0.909627090204884
AGFG1,-0.6549650699060491,0.6734985173426454,True,-1.235843867486057,-0.2992460163933573
AGFG2,0.10601953695278635,0.6436600101582631,True,0.6921860037016616,-0.1604885442038109
AGK,-0.36257491559345395,0.6522471835298287,True,-0.1285359983926845,-0.5790261597082226
AGL,0.5129738817892177,0.6616530145284214,True,-0.1355127410560842,-0.1579588543155266
AGMO,0.9022226619607088,0.7010004094111049,True,-0.8455061003154247,-1.7171287384278695
AGPAT3,-1.0419417965802544,0.7204030505329206,True,-0.3111305329640113,-0.8395892053612074
AGPAT4,-0.4386514762707327,0.6566010798310353,True,1.2983762541661703,-0.9599456173145174
AGPAT5,-0.5073474948597503,0.6612429628957475,True,2.5860573551084785,0.4116509660608096
AGPS,1.4854781197111862,0.800474660295763,True,0.2332096566700913,0.6229671661921973
AGRN,0.8966722321145348,0.7002872208460902,True,-0.9195271901296208,-0.30776707725502
AGT,-0.3376792105212461,0.6510019463727323,True,-0.1322607931737904,1.2007851336745905
AGTRAP,-0.7955924977946855,0.6880691016105134,True,1.4332171853300644,0.954006588156991
AHCTF1,0.9742541597797357,0.7106550834177228,True,-1.1433345222410494,1.227119579095963
AHDC1,-0.10960624850679666,0.6437152521222668,True,-0.76083783369302,-0.2192414055746908
AHI1,1.173002365791601,0.7411381821537638,True,0.4771605279852545,0.4443002021549672
AHR,-0.20554296745736877,0.6458748508193701,True,1.536015230984069,0.7510196427582619
AIFM1,-0.5237358168075185,0.6624499432719314,True,0.2512154786010928,-0.6212079460002013
AIFM2,0.5008962578946509,0.6607783615123475,True,2.7056517164699554,0.4180333999164171
AIFM3,-0.2651849540837973,0.6478802185623161,True,-0.334158196519199,0.2925488230234156
AIG1,-0.31414571261248503,0.649906252053772,True,1.925373638434276,-0.0782676774007179
AIMP1,-0.6208700420056589,0.6703914006471506,True,0.9708508436908924,1.6522686370160102
