GSE199460__GSE210776,GSE199460__GSE95401,GSE199460__GSE279183,GSE210776__GSE95401,GSE210776__GSE279183,GSE95401__GSE279183,pooled_mouse__GSE279183,mean_within_mouse,mean_individual_mouse_human,within_minus_individual_cross,within_minus_pooled_cross,n_genes
0.3999592264192884,0.4149713977073791,0.10336123779310011,0.2726787434340344,0.09090656604642652,0.12100115282651454,0.1382203552267231,0.3625364558535673,0.10508965222201372,0.2574468036315536,0.2243161006268442,7602
0.4526664069016948,0.32035104059535513,0.09475362837426181,0.16837844561384083,0.04502146080189917,0.12340165389900204,0.12390705246208576,0.3137986310369636,0.08772558102505434,0.22607305001190925,0.18989157857487782,7650
0.15341658032397465,0.31563828729139065,0.1401786637044131,0.04272241929865384,0.08027206181173979,0.12451894828630608,0.18208649572714844,0.17059242897133972,0.11498989126748632,0.0556025377038534,-0.011494066755808718,7635
0.33048169947437195,0.2597155944519672,0.09823305774311641,0.07337359030124709,0.05258510400674698,0.051586620070959134,0.0886639125332288,0.22119029474252874,0.06746826060694085,0.15372203413558788,0.13252638220929994,7499
0.4450254135540119,0.19579496591899803,0.060619156566149315,-0.03651617194570486,0.08606771622279238,0.07104870902668194,0.1136044157778171,0.201434735842435,0.07257852727187454,0.12885620857056046,0.08783032006461788,7372
0.49229349864588334,0.1987591788633071,0.014477299787259368,0.013503268203811408,0.08095212256337823,0.050471743812933914,0.07983243878031072,0.23485198190433396,0.04863372205452384,0.1862182598498101,0.15501954312402322,7648
0.4826460695617623,0.4383654565047235,0.21027919948652976,0.2823605070396189,0.14020329320923156,0.18085401302567702,0.2226640275753084,0.40112401103536827,0.17711216857381276,0.2240118424615555,0.17845998346005987,7694
,,,,,,,,,,,0
0.3014960166945397,0.37787943621845693,0.15975088554542474,0.04280241156134557,0.04636253002603776,0.1529315378192578,0.1637107520199828,0.24072595482478074,0.1196816511302401,0.12104430369454064,0.07701520280479793,7674
0.466508835232444,0.17383162122219095,0.11644899860673424,-0.022880182315228963,0.0973972502148807,0.017752111410513978,0.11534357137658291,0.20582009137980203,0.07719945341070965,0.1286206379690924,0.09047652000321912,7621
