rho_pooled_mouse,rho_original_human,n_genes
0.0324719173733666,0.010692005851624243,6565.0
-0.0549407235049502,-0.026078414868193265,6598.0
-0.1391318617054134,-0.14926775011506027,6573.0
-0.08828449773915761,-0.06987878147955379,6595.0
0.00904387946820268,0.07974938919790912,6569.0
-0.048033776277492835,-0.12071456655489662,6472.0
-0.008522913345585604,-0.11359064179980877,6584.0
-0.05684344068527559,-0.03585310145511666,6552.0
-0.02068875636438348,0.1552182850752261,6572.0
0.011071010785154895,-0.015760285900390896,6600.0
-0.05076701040488359,0.030447578899044227,6573.0
0.007373470137615587,0.06984689800238596,6576.0
-0.026689045480786655,-0.07467086843118538,6495.0
-0.030659594411707316,0.015112462370205878,6595.0
0.0015570599492220139,0.052643121278648834,6549.0
-0.017716042330372227,0.04908934220511501,6545.0
,,0.0
-0.053313088614999456,0.037989554551011016,6592.0
-0.03560405925292983,0.0526320941307976,6581.0
-0.03125719700829224,-0.006568143546815998,6537.0
-0.047068831165904074,-0.06713360236863838,6550.0
-0.06264879919852281,0.005246581811708634,6589.0
-0.0486253529632982,-0.06827803260322879,6501.0
-0.0035179366013935063,-0.03831049909581862,6582.0
-0.06956703498508898,-0.032970281494552604,6524.0
-0.13415285343171726,-0.030681919077642835,6548.0
0.03776157739607104,0.028231295999331406,6565.0
-0.05527185919971596,-0.03810985356591243,6583.0
0.024023407101325257,-0.08863319045642941,6567.0
-0.06182563282227106,0.018553611642530082,6603.0
,,0.0
0.058308840375151175,0.04703705678427466,6588.0
-0.015249861021007408,-0.07088891477174883,6599.0
-0.0003144512761253355,-0.054559820644094835,6510.0
0.029741734527174938,-0.02578374192424512,6581.0
-0.06463806884197863,-0.051587513199357116,6579.0
0.03910764768581359,0.12125259761243606,6594.0
-0.03603060287696479,-0.09038396182034734,6596.0
0.015840771187237684,0.00470632765656001,6593.0
-0.015301759493088275,-0.11140299723427129,6602.0
0.03287412203363957,0.015140255945466726,6578.0
-0.021502537588974947,0.06829534909292452,6552.0
0.02153637539621666,0.20423396023929247,6581.0
0.04101420867713935,0.02031821887616958,6605.0
-0.05148566340942212,-0.024138954144270263,6589.0
0.0370716764804392,0.025729681013751015,6591.0
-0.048725274662844015,0.013215608809144918,6583.0
-0.018392534801583184,-0.004156360020571876,6580.0
-0.014202136971654084,-0.038317405319946374,6575.0
,,0.0
0.025201778811830687,0.03793393332669124,6569.0
-0.053554962314259165,0.030004380051558387,6576.0
-0.0421013129332741,-0.060766732276118285,6562.0
-0.03760305780499712,-0.14563099729946458,6532.0
0.004047910367052133,-0.041294265405965494,6598.0
-0.08016066126270179,0.0392219661921268,6561.0
,,0.0
0.004644949414333221,0.02126995539776316,6604.0
0.06582450655832504,0.01471379032661601,6568.0
0.043910602861613295,0.08846062385148057,6562.0
-0.08419835452185366,0.01720688201745322,6557.0
0.004922330633441428,-0.022440155002685837,6605.0
-0.034547510810167444,-0.04904847002489662,6555.0
,,0.0
-0.00506288447038377,0.039088313551047055,6597.0
,,0.0
-0.06974585552179394,0.026605829586914723,6600.0
0.022484796485526384,-0.03634124273633889,6594.0
-0.006410517693375201,0.06407537361725288,6591.0
-0.03870364899958699,0.011806615845024878,6582.0
0.01159099467258113,0.14895589313518676,6573.0
0.010673957645945942,0.02416433926426509,6575.0
0.02770743557829632,0.06850980047208953,6567.0
0.031199319120634852,-0.003255506012228695,6558.0
