gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
AGPAT5,0.7829144425244111,0.5844129186927758,True,2.5860573551084785,0.4116509660608096
AGPS,0.05173667361852916,0.5335563902830925,True,0.2332096566700913,0.6229671661921973
AGRN,-0.13404402648454344,0.5348306500863491,True,-0.9195271901296208,-0.30776707725502
AGT,0.43132667506152694,0.5488368917183026,True,-0.1322607931737904,1.2007851336745905
AGTRAP,-0.6984575905155311,0.5739869171457301,True,1.4332171853300644,0.954006588156991
AHCTF1,-0.4411173471735626,0.5495487094981201,True,-1.1433345222410494,1.227119579095963
AHDC1,-0.5855546502828424,0.5619061873723218,True,-0.76083783369302,-0.2192414055746908
AHI1,-0.3878087126347429,0.5458662997996181,True,0.4771605279852545,0.4443002021549672
AIFM1,-0.40236278607437254,0.5468246509681276,True,0.2512154786010928,-0.6212079460002013
AIFM2,0.41892471656370356,0.547958159845665,True,2.7056517164699554,0.4180333999164171
AIFM3,0.4299772640298752,0.5487400372985514,True,-0.334158196519199,0.2925488230234156
AIG1,-0.4230892687261368,0.5482503774426014,True,1.925373638434276,-0.0782676774007179
AIMP1,-0.17968333287945945,0.5360238416762225,True,0.9708508436908924,1.6522686370160102
AIMP2,-0.7364222840414529,0.5785264817027359,True,0.8730610395385231,0.2472774485411839
AIP,-0.36328282681658497,0.5443312010216541,True,0.7850697447866937,0.9513076658177496
AK1,1.1841899323313463,0.6501921496529098,True,0.4164661306952955,0.836792936333227
AK2,0.13357242559994278,0.5348201327400544,True,1.5747809034486446,0.3232844708349573
AK3,-0.10333377005754145,0.5342231556695254,True,-2.0145638161155346,-0.2970403673409351
AKAP1,-0.6598756366132574,0.5696196546496459,True,-0.5462125491647387,0.1524117782478022
AKAP10,-0.47972514345031225,0.5525113511048686,True,-0.688394605279103,-0.2760766294501603
AKAP11,0.06976715039203686,0.5337389546061521,True,-0.2023605440517566,0.4638391715735671
AKAP12,1.0786623966478739,0.6302927138285113,True,-0.5659496948453225,-0.3187504568589783
AKAP13,0.6437414381322563,0.5678669199307155,True,-1.059800251662582,0.7885847281922728
AKAP7,-0.8658584939581782,0.5958092442966271,True,-0.030113574924568,-0.3203752011334262
