dataset,gene,n_case,n_control,hedges_g,var_g,ci_low,ci_high
GSE199460,ACSL1,2,3,-0.7385364564825366,0.924239349592297,-2.622828866219881,1.1457559532548078
GSE199460,CASP3,2,3,1.0523088419621887,1.0178923164786338,-0.9251478890396099,3.029765572963987
GSE199460,IRF2,2,3,2.1296086130510536,1.5892054741302055,-0.3412397735195585,4.600456999621666
GSE199460,STOX2,2,3,-0.6274037625024946,0.8989392468670478,-2.4857269342797963,1.230919409274807
GSE199460,RWDD4A,2,3,-0.10281368536145837,0.8350951089829342,-1.8939310379290781,1.6883036672061615
GSE199460,ING2,2,3,1.1422192510586278,1.0507774695814889,-0.8669265194478946,3.15136502156515
GSE199460,CDKN2AIP,2,3,-0.7274554150324584,0.9215318968100077,-2.6089858917415985,1.154075061676682
GSE199460,WWC2,2,3,-0.8770782522749402,0.961544376768944,-2.7990222883476807,1.0448657837978002
GSE199460,DCTD,2,3,0.9892845836587597,0.9964473312441476,-0.9672307031988506,2.94579987051637
GSE199460,AGA,2,3,1.2860365622750891,1.1089816732513882,-0.7780041340200523,3.3500772585702308
GSE199460,VEGFC,2,3,-2.7064760263957774,2.0541687469091796,-5.515620853229436,0.10266880043788085
GSE199460,SPCS3,2,3,0.5291856983837753,0.8800062505623207,-1.3094638093147994,2.3678352060823498
GSE199460,GPM6A,2,3,-0.5124045034689413,0.8770930625292087,-2.3480081396094366,1.323199132671554
GSE199460,HPGD,2,3,-0.6506976411482227,0.9039012366993102,-2.514142566791068,1.2127472844946228
GSE199460,FBXO8,2,3,0.2124391755056376,0.8408550672149192,-1.5848445600833854,2.0097229110946606
GSE199460,SAP30,2,3,0.7640387396794994,0.930625865955173,-1.1267527154136825,2.654830194772681
GSE199460,HMGB2,2,3,0.9876234262069821,0.9959000053321364,-0.9683544521147374,2.9436013045287015
GSE199460,GALNT7,2,3,0.2275015321329387,0.8419594911871391,-1.5709621403788285,2.025965204644706
GSE199460,MFAP3L,2,3,-0.9845850560149204,0.9949012887546507,-2.939581933475308,0.9704118214454672
GSE199460,CLCN3,2,3,-0.5037423493749207,0.8756260590922942,-2.337810251228327,1.330325552478486
GSE199460,B230317F23RIK,2,3,-2.4650598527066947,1.8460866795710587,-5.128126991973029,0.19800728655963962
GSE199460,NEK1,2,3,-1.8882852114535935,1.4276035066323904,-4.230139526110889,0.4535691032037019
GSE199460,SH3RF1,2,3,-1.943397965798653,1.4627992755783905,-4.313944252430058,0.4271483208327522
GSE199460,CBR4,2,3,3.2094787999375165,2.5501256945413933,0.0795326553289204,6.339424944546113
GSE199460,PALLD,2,3,-0.11504957563692932,0.8355394008090397,-1.9066433248300902,1.6765441735562314
GSE199460,DDX60,2,3,0.5613411566237797,0.8858506490199538,-1.2834037724314689,2.4060860856790285
GSE199460,TLL1,2,3,1.2175543763551346,1.080406443230257,-0.8197206154693257,3.2548293681795952
GSE199460,CPE,2,3,4.332065002215018,3.9611311972360332,0.4311572094952325,8.232972794934803
GSE199460,KLHL2,2,3,0.03543416497222527,0.8335425966745466,-1.7540174938844588,1.8248858238289092
GSE199460,TMEM192,2,3,1.7293061045728622,1.3317499338854946,-0.5325627125813326,3.991174921727057
GSE199460,NAF1,2,3,-0.3776332122958162,0.8571011405048096,-2.1921964493760995,1.4369300247844672
GSE199460,NAT1,2,3,-0.33837105668913575,0.8524158286674871,-2.1479678757096097,1.4712257623313383
GSE199460,NAT2,2,3,0.8158582627927763,0.9442707841612078,-1.0887442270810808,2.7204607526666336
GSE199460,PSD3,2,3,-0.7944714433656487,0.9385308123872496,-2.6932763224585106,1.1043334357272134
GSE199460,GM15991,2,3,4.588233722573391,4.341981448826613,0.5040990610064737,8.67236838414031
GSE199460,CSGALNACT1,2,3,-0.7187317540287247,0.9194292223748679,-2.59811444541313,1.160650937355681
GSE199460,1700125H03RIK,2,3,-0.7179020103960579,0.9192305494217836,-2.5970816395584015,1.1612776187662859
GSE199460,INTS10,2,3,-0.6416201945593623,0.9019460790110657,-2.5030486936236995,1.2198083045049748
GSE199460,LPL,2,3,4.54375696127762,4.274287887193139,0.4915841678936612,8.59592975466158
GSE199460,ATP6V1B2,2,3,0.14100533894382403,0.8366470842684438,-1.651775584349832,1.93378626223748
GSE199460,LZTS1,2,3,-1.8413027936666608,1.398399329660775,-4.159079932397828,0.4764743450645057
GSE199460,ZFP930,2,3,0.3149261130325562,0.8498630761116325,-1.4919590502222775,2.12181127628739
GSE199460,D130040H23RIK,2,3,0.4733609170051635,0.8706784262913283,-1.3555180408378007,2.3022398748481274
GSE199460,ZFP868,2,3,0.15860171824058522,0.8375257508381444,-1.6351203684885198,1.9523238049696903
GSE199460,ZFP964,2,3,-0.28539303327113175,0.8469081972399496,-2.0891342925755225,1.5183482260332593
GSE199460,ZFP869,2,3,0.25390715778293516,0.8440781407955681,-1.5468178588923633,2.054632174458234
GSE199460,ZFP963,2,3,-0.3281100358915105,0.851276032608788,-2.1364966115079964,1.4802765397249753
GSE199460,ZFP866,2,3,-0.6064332559386888,0.8946268823180665,-2.4602937229407456,1.2474272110633682
GSE199460,ATP13A1,2,3,0.02550364947542506,0.8334417393560942,-1.7638397457146575,1.8148470446655076
GSE199460,GMIP,2,3,0.991301376844012,0.9971130699554723,-0.9658673868401375,2.9484701405281615
GSE199460,PBX4,2,3,0.6226807674617284,0.8979552230277879,-1.2346250190967343,2.479986554020191
GSE199460,NDUFA13,2,3,1.57776755252126,1.2482250749648212,-0.612022722364638,3.767557827407158
GSE199460,GATAD2A,2,3,-0.2950425805311883,0.8478416873877505,-2.099777637615408,1.5096924765530315
GSE199460,MAU2,2,3,-0.651152999823533,0.9040000381965311,-2.5146997651975047,1.2123937655504389
GSE199460,SUGP1,2,3,1.7549064332769064,1.3466160982594455,-0.5195518325687183,4.029364699122532
GSE199460,TM6SF2,2,3,9.99508505475596,17.48362087530099,1.799654745458204,18.190515364053716
GSE199460,RFXANK,2,3,0.5044187705367208,0.8757397160116296,-1.329768159149094,2.3386057002225358
GSE199460,NR2C2AP,2,3,2.243980413414101,1.67257468263102,-0.2908495415918213,4.778810368420023
GSE199460,TMEM161A,2,3,0.4320551208768135,0.8644452712459797,-1.3902656395873139,2.254375881340941
GSE199460,SLC25A42,2,3,0.22137010632874637,0.8415007873293334,-1.576603593313261,2.019343805970754
GSE199460,ARMC6,2,3,-0.6215726948822244,0.8977254358371919,-2.4786408234957538,1.235495433731305
GSE199460,SUGP2,2,3,-0.40633683216167527,0.860851603528531,-2.2248657761477766,1.4121921118244258
GSE199460,HOMER3,2,3,-1.0709337479087317,1.0244831820683071,-3.054782177661773,0.9129146818443097
GSE199460,DDX49,2,3,0.8268033810415065,0.9472673051502778,-1.0808187197597259,2.734425481842739
GSE199460,COPE,2,3,1.3602297060667174,1.141704142211058,-0.7340412011270012,3.454500613260436
GSE199460,UPF1,2,3,-0.34929766610432367,0.8536681432576546,-2.1602232689766794,1.4616279367680323
GSE199460,CRTC1,2,3,-0.5127955166220738,0.8771598736446167,-2.348469063468887,1.3228780302247394
GSE199460,KLHL26,2,3,0.5876253373835123,0.8908839228558478,-1.262352953852097,2.4376036286191214
GSE199460,CRLF1,2,3,-0.758102882718838,0.9291199967977688,-2.647363949829021,1.1311581843913454
GSE199460,UBA52,2,3,0.05617714744286695,0.8338593119824697,-1.7336144417964654,1.8459687366821993
GSE199460,FKBP8,2,3,1.4288286016753766,1.1735918621609354,-0.6944873186900902,3.5521445220408436
GSE199460,ELL,2,3,-0.24389325389578254,0.8432473198826455,-2.0437318311190764,1.5559453233275113
GSE199460,ISYNA1,2,3,-3.0793329034219323,2.4137151883494914,-6.124415540652556,-0.03425026619130911
GSE199460,SSBP4,2,3,2.5553354212943225,1.9216231858869053,-0.16166800728340647,5.272338849872051
GSE199460,GDF15,2,3,-0.46375198202505574,0.8691776501386946,-2.2910540535974624,1.363550089547351
GSE199460,PGPEP1,2,3,-1.7476664189871043,1.3423896520092016,-4.018552608816649,0.5232197708424406
GSE199460,LSM4,2,3,6.916513626398937,8.80636012402703,1.100113274595234,12.73291397820264
GSE199460,JUND,2,3,-0.5400454766089052,0.8819415194676233,-2.3807156103338,1.3006246571159896
GSE199460,RAB3A,2,3,-0.696709193428854,0.9142339500347141,-2.5707745984916968,1.177356211633989
GSE199460,MPV17L2,2,3,3.1367767825807915,2.4732280972896503,0.054382735975471164,6.219170829186112
GSE199460,PIK3R2,2,3,-0.2529765640966169,0.8439995236636884,-2.0536177193817076,1.5476645911884737
GSE199460,MAST3,2,3,0.14947535725312322,0.8370571470709915,-1.6437448568276576,1.9426955713339038
GSE199460,ARRDC2,2,3,1.377041882940493,1.149374057895383,-0.7242518568329124,3.478335622713898
GSE199460,CCDC124,2,3,0.6404155423067461,0.901688677804674,-1.220747326615379,2.5015784112288713
GSE199460,RPL18A,2,3,1.6581153690985055,1.2915577628734456,-0.5693603999851065,3.8855911381821175
GSE199460,HAUS8,2,3,1.291479043691001,1.1113196867155037,-0.7747362666012927,3.3576943539832946
GSE199460,MYO9B,2,3,0.019929219025705297,0.8333995289618291,-1.7693688641509808,1.8092273022023913
GSE199460,USE1,2,3,0.7229447108647659,0.9204415091612234,-1.1574722911839168,2.6033617129134483
GSE199460,OCEL1,2,3,1.166917216490018,1.0602826316901353,-0.8512952990545728,3.185129732034609
GSE199460,NR2F6,2,3,0.015602000394270042,0.8333739037360505,-1.7736685740556681,1.8048725748442083
GSE199460,USHBP1,2,3,-1.7221931288533197,1.3276581955115978,-3.980584530687234,0.536198272980595
GSE199460,ABHD8,2,3,1.8342564489933957,1.394082786778977,-0.4799406976840688,4.14845359567086
GSE199460,MRPL34,2,3,2.0761767302392835,1.5517516358645138,-0.36538201047065844,4.5177354709492255
GSE199460,DDA1,2,3,1.1282384864228368,1.0454870137076155,-0.8758430767524685,3.132320049598142
GSE199460,ANO8,2,3,0.583437567765488,0.8900665659133514,-1.2656918813571876,2.432567016888164
GSE199460,GTPBP3,2,3,0.29721553021212677,0.848056178566546,-1.5077477978312004,2.1021788582554537
GSE199460,PLVAP,2,3,-0.08734879994394325,0.8346049688086079,-1.877940447465831,1.7032428475779444
GSE199460,BST2,2,3,3.0064493142791444,2.339789579888256,0.008360648128871162,6.004537980429418
GSE199460,SLC27A1,2,3,1.5683681411777681,1.2432964377102347,-0.6170946462216507,3.753830928577187
GSE199460,PGLS,2,3,2.782601151805505,2.1238115283382206,-0.07376618578679173,5.6389684893978025
GSE199460,FAM129C,2,3,0.7039797207396147,0.9159312412021043,-1.1718244951107506,2.57978393658998
GSE199460,UNC13A,2,3,2.970897353055061,2.304371847064928,-0.004413536194098899,5.9462082423042215
GSE199460,JAK3,2,3,3.043634919722922,2.3772855874261265,0.021618984514074402,6.06565085493177
GSE199460,INSL3,2,3,1.4368057283287672,1.17740178349306,-0.689953941090168,3.5635653977477024
GSE199460,B3GNT3,2,3,5.695537691387517,6.239858265669307,0.7995148653178505,10.591560517457182
GSE199460,FCHO1,2,3,2.321616064819987,1.731650192071707,-0.2575906694032839,4.900822799043258
GSE199460,ZFP709,2,3,0.5755500605532439,0.8885429787004738,-1.2719960706639823,2.4230961917704703
GSE199460,ZFP882,2,3,-0.4197684397019176,0.8627009238282971,-2.2402496587697733,1.400712779365938
GSE199460,ZFP617,2,3,1.169680173385523,1.0613586180018646,-0.8495561344585993,3.1889164812296453
GSE199460,ZFP961,2,3,0.07292556246569423,0.8342196896101564,-1.717252741392996,1.8631038663243844
GSE199460,TPM4,2,3,0.14921611048089028,0.8370442412711743,-1.6439902795555001,1.9424225005172806
GSE199460,RAB8A,2,3,1.2828755784252925,1.1076282916200049,-0.779905273989091,3.345656430839676
GSE199460,FAM32A,2,3,0.1044642625195706,0.835152130357293,-1.686714238909189,1.8956427639483302
GSE199460,AP1M1,2,3,0.5604240756979715,0.885679190770321,-1.2841423175943016,2.4049904689902446
GSE199460,GM10282,2,3,1.733419539911382,1.3341238835577647,-0.5304643597344254,3.9973034395571894
GSE199460,KLF2,2,3,-0.7834700492085399,0.9356375530011387,-2.679345895251517,1.1124057968344374
GSE199460,EPS15L1,2,3,-0.0451612205220515,0.8336732559731735,-1.8347531237632746,1.7444306827191716
GSE199460,CALR3,2,3,2.7193374727979247,2.0657993818271674,-0.097748771041132,5.536423716636982
GSE199460,1700030K09RIK,2,3,0.8149084349124293,0.9440126262152375,-1.0894336837386436,2.719250553563502
GSE199460,CHERP,2,3,-0.043031506959638345,0.833641951765203,-1.832589810536586,1.7465267966173095
GSE199460,SLC35E1,2,3,0.3551023183819973,0.8543496094200449,-1.4565459530956768,2.1667505898596713
GSE199460,GM17435,2,3,0.09416065245656226,0.8348110380785077,-1.696652035649705,1.8849733405628297
GSE199460,MED26,2,3,-0.1568830840767959,0.8374353836782412,-1.9505083988898788,1.636742230736287
GSE199460,TMEM38A,2,3,0.45217682000839043,0.8674106460921501,-1.3732668898954794,2.2776205299122605
GSE199460,SIN3B,2,3,2.2441444273226647,1.6726973684472286,-0.29077849273365786,4.779067347378987
GSE199460,F2RL3,2,3,4.924745571478322,4.875519823965891,0.5969520279104961,9.252539115046147
GSE199460,HMGXB4,2,3,-0.34570036633064377,0.8532514572135236,-2.156183947596012,1.4647832149347242
GSE199460,TOM1,2,3,0.44834794223140545,0.8668359795505226,-1.3764909819044449,2.2731868663672556
GSE199460,HMOX1,2,3,2.743407563545667,2.087714176619929,-0.08858162797733726,5.575396755068671
GSE199460,MCM5,2,3,0.4697528869245585,0.8701112957956596,-1.3585303389265695,2.2980361127756863
GSE199460,RASD2,2,3,0.5496245811557906,0.8836811967017797,-1.2928600687801475,2.392109231091729
GSE199460,NR3C2,2,3,-0.8354358593254253,0.9496588458411354,-2.7454645036612386,1.0745927850103882
GSE199460,ARHGAP10,2,3,2.2376765094392232,1.6678660268160177,-0.2935828863194203,4.768935905197867
GSE199460,TMEM184C,2,3,3.25870286160204,2.6031907233688876,0.09635919228114842,6.421046530922931
GSE199460,RBMXL1,2,3,-0.04804606201246775,0.833718070679151,-1.8376860650077704,1.7415939409828347
GSE199460,SLC10A7,2,3,-0.31840141017355633,0.8502299096667516,-2.1256764918851903,1.4888736715380775
GSE199460,LSM6,2,3,3.358813890747274,2.7136051254461404,0.1301012293427486,6.5875265521518
GSE199460,ZFP827,2,3,-0.0976949355720571,0.8349240500727381,-1.8886288346201014,1.6932389634759872
GSE199460,MMAA,2,3,0.2999495036177935,0.8483282841200935,-1.5053033696040583,2.105202376839645
GSE199460,SMAD1,2,3,3.9767563755145385,3.4690985450325886,0.32615519617473154,7.6273575548543455
GSE199460,OTUD4,2,3,-0.34422233291252086,0.853081502412623,-2.154525594708271,1.4660809288832293
GSE199460,ABCE1,2,3,-0.36142674772648287,0.8551048823286905,-2.17387562037197,1.4510221249190045
GSE199460,ANAPC10,2,3,0.3885009315222902,0.8584888289656146,-1.4275306445672624,2.2045325076118427
GSE199460,SMARCA5,2,3,-0.2697521590502364,0.8454610378853774,-2.07195168272692,1.5324473646264472
GSE199460,GAB1,2,3,-1.7827000781086901,1.3630032614147884,-4.070955599035287,0.5055554428179068
GSE199460,USP38,2,3,0.12499647776375968,0.8359373532422244,-1.6670238726271975,1.917016828154717
GSE199460,GM9725,2,3,0.7052681550910338,0.9162338617642518,-1.170845914829436,2.5813822250115033
GSE199460,INPP4B,2,3,0.6924009760146025,0.9132365185976624,-1.1806418451309204,2.5654437971601256
GSE199460,IL15,2,3,0.777713853565351,0.9341398063379114,-1.1166439479145382,2.6720716550452406
GSE199460,ZFP330,2,3,1.2804564007218862,1.106594765691608,-0.7813618385710155,3.3422746400147876
GSE199460,TBC1D9,2,3,-0.13801431943062692,0.8365079920613165,-1.9306462120128027,1.654617573151549
GSE199460,ELMOD2,2,3,-0.40688716629487476,0.8609261943492456,-2.2254948942593367,1.4117205616695871
GSE199460,SCOC,2,3,-0.17558426571669142,0.8384716390612117,-1.9703189671746955,1.6191504357413125
GSE199460,NDUFB7,2,3,1.6557637832000964,1.2902589509595161,-0.5705917108767318,3.8821192772769244
GSE199460,TECR,2,3,0.90727457945745,0.9705245270882822,-1.0236234041922159,2.8381725631071157
GSE199460,DNAJB1,2,3,-0.26862330114471183,0.8453597463196472,-2.0707148641518627,1.5334682618624391
GSE199460,GIPC1,2,3,1.2058753840563718,1.0756892403121838,-0.8269472313194228,3.2386979994321665
GSE199460,PKN1,2,3,-0.1692696734618396,0.8381087037256464,-1.963615904330465,1.625076557406786
GSE199460,PTGER1,2,3,0.17289939183237077,0.838315699949334,-1.6216684093179121,1.9674671929826535
GSE199460,DDX39,2,3,1.269275782292359,1.10184350191898,-0.7881113949234304,3.3266629595081483
GSE199460,GM10644,2,3,-1.0706076424272088,1.0243667873372577,-3.054343373373952,0.9131280885195343
GSE199460,ASF1B,2,3,0.7478989714477662,0.9265588119154378,-1.1387563579259765,2.6345543008215087
GSE199460,PRKACA,2,3,0.10998025221950049,0.8353492759797109,-1.6814096491151187,1.9013701535541199
GSE199460,SAMD1,2,3,0.164375246063175,0.8378365369197216,-1.6296796138089533,1.9584301059353035
GSE199460,IL27RA,2,3,2.224617252748183,1.658153653537479,-0.29926132504227354,4.74849583053864
GSE199460,GM10643,2,3,0.3170780220954072,0.8500897453493226,-1.4900480846647042,2.1242041288555185
GSE199460,C330011M18RIK,2,3,-0.15641572571945853,0.8374109798753908,-1.950014906219188,1.637183454780271
GSE199460,RFX1,2,3,-0.16785961092141338,0.8380294748297814,-1.9621210273560665,1.6264018055132397
GSE199460,DCAF15,2,3,2.2789806276073206,1.6989587835015763,-0.27576399029476173,4.833725245509402
GSE199460,CC2D1A,2,3,0.6659008805695124,0.9072373304572087,-1.2009796535526935,2.5327814146917182
GSE199460,4930432K21RIK,2,3,0.4655843985165746,0.8694614720236735,-1.3620159929602231,2.293184789993372
GSE199460,NANOS3,2,3,-1.625667636283677,1.2737992106100262,-3.8377768215364023,0.5864415489690484
GSE199460,ZSWIM4,2,3,0.09245312910209336,0.8347579301801281,-1.6983025953282322,1.883208853532419
GSE199460,D8ERTD738E,2,3,0.9451691021624533,0.9822241052804297,-0.99733240950885,2.8876706138337567
GSE199460,MRI1,2,3,0.21277662965857866,0.8408789823548107,-1.584532664429181,2.010085923746338
GSE199460,CCDC130,2,3,1.4616866951773388,1.1894213324764085,-0.6759009617016416,3.5992743520563195
GSE199460,CACNA1A,2,3,-0.123961555515763,0.835894411207648,-1.915935877344985,1.6680127663134592
GSE199460,IER2,2,3,0.1084669648504002,0.8352941804106431,-1.6828638598342882,1.8997977895350886
GSE199460,NACC1,2,3,-0.15205703102250936,0.8371868901138968,-1.9454162134122353,1.6413021513672166
GSE199460,TRMT1,2,3,2.28596659154212,1.7042738762744496,-0.27277109002977706,4.844704273114017
GSE199460,NFIX,2,3,-0.27139333137550636,0.8456090567191826,-2.0737506079143206,1.530963945163308
GSE199460,LYL1,2,3,0.6364145132676194,0.9008372387829435,-1.223869426486889,2.4966984530221277
GSE199460,G430095P16RIK,2,3,0.850318451042141,0.9538402446971177,-1.063910554074135,2.764547456158417
GSE199460,DAND5,2,3,-0.6513899233444107,0.9040514720391063,-2.5149897019947063,1.2122098553058849
GSE199460,GADD45GIP1,2,3,2.207671720931305,1.6456357378999649,-0.3066620378836431,4.722005479746253
GSE199460,RAD23A,2,3,0.5200152396453779,0.87840264157724,-1.3169582462501386,2.3569887255408943
GSE199460,CALR,2,3,0.4193037696993311,0.8626359418806783,-1.401108885258004,2.2397164246566663
GSE199460,FARSA,2,3,0.25901801869762436,0.8445150556683405,-1.5421729866806217,2.0602090240758706
GSE199460,SYCE2,2,3,1.398453760603853,1.1592788200911763,-0.7118745350085296,3.5087820562162353
GSE199460,GCDH,2,3,1.440881868912272,1.179356760026687,-0.6876427208725207,3.5694064586970646
GSE199460,KLF1,2,3,0.6443849876388803,0.9025386687157266,-1.217654901766912,2.5064248770446724
GSE199460,DNASE2A,2,3,1.36851085870823,1.1454703284003895,-0.7292114331080475,3.4662331505245074
GSE199460,MAST1,2,3,0.08441131296097024,0.8345208782926326,-1.7060901268734066,1.874912752795347
GSE199460,RNASEH2A,2,3,4.642225733429648,4.425043293352739,0.5192115064660934,8.765239960393203
GSE199460,PRDX2,2,3,4.437207084668928,4.114801118706021,0.46135246237436434,8.413061706963491
GSE199460,JUNB,2,3,3.3366888597168836,2.6889154244264595,0.12269796139799061,6.550679758035777
GSE199460,HOOK2,2,3,1.1124645935907578,1.039596245332175,-0.8859630223283386,3.110892209509854
GSE199460,ASNA1,2,3,1.1535683523607914,1.055119990594732,-0.8597247102281405,3.1668614149497234
GSE199460,TNPO2,2,3,-0.2129634840493465,0.8408922409230728,-2.010286947627919,1.5843599795292262
GSE199460,FBXW9,2,3,0.7823291094742526,0.9353398059217962,-1.1132450511507472,2.6779032700992524
GSE199460,DHPS,2,3,2.1874942741057946,1.6308551998742729,-0.31552257278857,4.690511121000159
GSE199460,WDR83,2,3,1.654765339344699,1.2897080547160962,-0.5711148153350976,3.8806454940244954
GSE199460,MAN2B1,2,3,0.7272134875828024,0.9214732427537238,-1.154257109945287,2.6086840851108914
GSE199460,ZFP791,2,3,-0.4970814616315202,0.8745149965829548,-2.3299853900666903,1.3358224668036498
GSE199460,VPS35,2,3,-0.8483934994949252,0.953295254997541,-2.7620755659831264,1.0652885669932763
GSE199460,ORC6,2,3,0.6776680710779585,0.9098723357597536,-1.1919216071815972,2.547257749337514
GSE199460,4921524J17RIK,2,3,0.30268046002789784,0.8486025768137834,-1.502864238695407,2.1082251587512024
GSE199460,GPT2,2,3,-1.1731384817594699,1.0627089828974858,-3.1936589168699343,0.8473819533509945
GSE199460,DNAJA2,2,3,0.44592646555282284,0.8664750687800722,-1.3785325293893835,2.2703854604950293
GSE199460,NETO2,2,3,0.6501997146219174,0.9037932781490705,-1.2131339262855474,2.513533355529382
GSE199460,ITFG1,2,3,0.6756915334040242,0.9094265080523136,-1.1934400492657908,2.5448231160738395
GSE199460,PHKB,2,3,-0.3448000554555759,0.8531478463736948,-2.155173709326286,1.4655735984151341
GSE199460,LONP2,2,3,-0.626232755676284,0.8986945773803188,-2.484303014967959,1.2318375036153912
GSE199460,SIAH1A,2,3,-1.5056870589949098,1.21118225327079,-3.662740082025421,0.6513659640356013
GSE199460,GM10638,2,3,-1.671093625039919,1.2987589839415097,-3.9047705293189834,0.562583279239145
GSE199460,N4BP1,2,3,0.060763003934953985,0.8339486904411999,-1.7291245034796638,1.850650511349572
GSE199460,GM2694,2,3,-1.1865715628195737,1.0679920122820143,-3.2121080632022716,0.8389649375631241
GSE199460,4933402J07RIK,2,3,1.6322295191526561,1.2773622005322185,-0.5829712910594949,3.847430329364807
GSE199460,ZFP423,2,3,0.12080762858361604,0.8357657471873329,-1.6710287742151602,1.912644031382392
GSE199460,HEATR3,2,3,0.11079070830184147,0.835379096841004,-1.6806311678692631,1.9022125844729463
GSE199460,PAPD5,2,3,-0.5620536489410431,0.8859840507146569,-2.406937474341826,1.2828301764597398
GSE199460,BRD7,2,3,0.05626875845039513,0.8338610288629249,-1.7335246733399365,1.8460621902407268
GSE199460,NKD1,2,3,-4.875493699285441,4.795073135295339,-9.167434164453914,-0.5835532341169678
GSE199460,SNX20,2,3,0.7626064175161896,0.9302614246728129,-1.127814776033829,2.6530276110662085
GSE199460,NOD2,2,3,2.6251686897850854,1.9819184416379905,-0.13413156306825424,5.384468942638425
GSE199460,CYLD,2,3,0.44279064999349255,0.8660105932869433,-1.3811792771629616,2.2667605771499466
GSE199460,TOX3,2,3,-4.2461026287039765,3.8382312555811366,-8.08601788707108,-0.4061873703368737
GSE199460,CHD9,2,3,0.6573336927619895,0.9053479306066856,-1.2076018584618708,2.52226924398585
GSE199460,RBL2,2,3,-0.3374119985825542,0.852307809464579,-2.1468941567811717,1.472070159616063
GSE199460,AKTIP,2,3,-1.4267338512452634,1.1725949137148568,-3.5491477177018016,0.695680015211275
GSE199460,RPGRIP1L,2,3,-0.3878770068151635,0.8584080954026484,-2.2038231897453775,1.4280691761150504
GSE199460,FTO,2,3,-0.542693451613991,0.8824193637374512,-2.383862164071867,1.2984752608438848
GSE199460,IRX3,2,3,-0.38756857745674383,0.8583682337053073,-2.2034725965619137,1.428335441648426
GSE199460,MMP2,2,3,0.6855629818445265,0.9116661003459264,-1.185868686982554,2.556994650671607
GSE199460,LPCAT2,2,3,-0.056415605363114255,0.8338637867547478,-1.8462119969107782,1.7333807861845498
GSE199460,GNAO1,2,3,-0.40485869121321655,0.8606517599751464,-2.2231765405235406,1.4134591580971074
GSE199460,AMFR,2,3,0.3247340332239545,0.8509086987223161,-1.4832623320964102,2.1327303985443193
GSE199460,NUDT21,2,3,1.2467761441286727,1.0924084589280603,-0.8017834317240866,3.295335719981432
GSE199460,OGFOD1,2,3,-0.6418545752385717,0.9019962159591146,-2.503334809683336,1.2196256592061925
GSE199460,BBS2,2,3,-0.4798578411166266,0.871710591280185,-2.3098205203704847,1.3501048381372316
GSE199460,MT3,2,3,-0.4576176283594932,0.8682356489642279,-2.2839292307595267,1.3686939740405402
GSE199460,MT2,2,3,0.13310757358186928,0.8362862710241422,-1.65928672979179,1.9255018769555283
GSE199460,MT1,2,3,-0.6024976456795114,0.8938339021748923,-2.4555363173199782,1.2505410259609557
GSE199460,NUP93,2,3,0.035013526915161276,0.8335376578445065,-1.7544328305863583,1.8244598844166808
GSE199460,SLC12A3,2,3,0.06821456209641259,0.8341088710803343,-1.721844833326603,1.858273957519428
GSE199460,GM15889,2,3,0.48373465062808535,0.8723332020363793,-1.346881428440094,2.314350729696265
GSE199460,GM15890,2,3,2.0331118177264873,1.5222572772298504,-0.3851320815124195,4.451355716965394
GSE199460,HERPUD1,2,3,0.5541057096477925,0.8845055229107139,-1.2892381044069263,2.3974495237025115
GSE199460,9330175E14RIK,2,3,2.7289508121956185,2.074528755897188,-0.09408118703050405,5.551982811421741
GSE199460,NLRC5,2,3,5.47430197042815,5.827997010572254,0.7426179873398491,10.20598595351645
GSE199460,CPNE2,2,3,-1.4871309187436275,1.2019263949138776,-3.6359260319875943,0.6616641945003394
GSE199460,FAM192A,2,3,1.9823955539705955,1.4883153554003974,-0.4087364518597325,4.373527559800923
GSE199460,RSPRY1,2,3,0.04818991336834873,0.8337203779584081,-1.741452566001489,1.8378323927381865
GSE199460,ARL2BP,2,3,-1.0569935984231509,1.01953924451792,-3.0360494242502147,0.922062227403913
GSE199460,PLLP,2,3,-1.1647994971166264,1.0594596447471911,-3.1822285965550203,0.8526296023217674
GSE199460,CX3CL1,2,3,1.738996486611932,1.3373514634081074,-0.5276242098939006,4.0056171831177645
GSE199460,CIAPIN1,2,3,1.8956674087032397,1.4322591540699428,-0.4500023818416894,4.241337199248169
GSE199460,COQ9,2,3,1.2898473635330472,1.1106177035355256,-0.7757152643971916,3.355409991463286
GSE199460,POLR2C,2,3,0.4225594028797559,0.8630927414936826,-1.398335178286911,2.2434539840464227
GSE199460,DOK4,2,3,-2.792283291874981,2.1328076636806967,-5.654693800658752,0.07012721690878942
GSE199460,CCDC102A,2,3,-1.017541442382215,1.0058984311608798,-2.983313406051357,0.9482305212869273
GSE199460,KATNB1,2,3,0.364809379176857,0.8555143138559007,-1.4480733495479847,2.1776921079016986
GSE199460,KIFC3,2,3,-1.359853757641491,1.1415337070286138,-3.4539683411638737,0.7342608258808916
GSE199460,CNGB1,2,3,1.0616835676592187,1.0211953329729344,-0.9189789455289381,3.0423460808473752
GSE199460,TEPP,2,3,-0.2810403956875817,0.8464972840013721,-2.084344021320179,1.5222632299450158
GSE199460,ZFP319,2,3,-1.2181735783708005,1.0806578111734535,-3.2556855531586644,0.8193383964170631
GSE199460,MMP15,2,3,-2.4317800030050063,1.8189256638358382,-5.075184026265877,0.21162402025586413
