GSE199460__GSE210776,GSE199460__GSE95401,GSE199460__GSE279183,GSE199460__Macnair_All_EC,GSE210776__GSE95401,GSE210776__GSE279183,GSE210776__Macnair_All_EC,GSE95401__GSE279183,GSE95401__Macnair_All_EC,GSE279183__Macnair_All_EC,mean_within_mouse,mean_mouse_human_first,mean_mouse_human_validation,mean_mouse_human_all,within_minus_all_cross,pooled_mouse__GSE279183,pooled_mouse__Macnair_All_EC,n_genes
0.31953844601661,0.364123316648526,0.08900150514409001,-0.016174756810051073,0.20956710403284218,0.0924816939683327,0.01381428096310159,0.1536538485842438,0.011050749618431648,0.029493736442272028,0.29774295556599273,0.11171234923222217,0.002896757923827388,0.057304553578024775,0.24043840198796795,0.1520106332516669,0.005854702989782741,6538
0.33593988461621904,0.19100274770138842,0.2156713915530768,-0.13959838723564746,-0.057988506268694305,0.07637230038720899,-0.02185589517143223,0.05944753958454369,-0.04596113668061297,-0.13112348741418123,0.15631804201630436,0.11716374384160982,-0.06913847302923089,0.024012635406189465,0.1323054066101149,0.1734332490670202,-0.09863923535649824,6560
0.295205458811372,0.3638144958344339,0.07714523168876586,-0.06103263154968046,0.23696227889365473,0.060290182798583065,0.013475126834071007,0.13530402816205445,-0.008604461650864764,-0.07434989325983317,0.29866074451315355,0.09091314754980112,-0.018720655455491404,0.03609624604715486,0.2625644984659987,0.1262663309209072,-0.031709363471875425,6571
0.3191556269841299,0.2898685777680773,0.049749938833091714,0.09525202248930285,0.15156003524394615,0.06287107787630113,0.04862966374363661,0.10951096049078646,0.004408963225107974,0.04043111969987114,0.2535280799987178,0.07404399240005977,0.04943021648601581,0.06173710444303779,0.19179097555568,0.10388551899002595,0.052933774135908454,6564
0.516531044880496,0.32510632855912075,0.05382441337062253,0.06486227116104318,0.26292067115795204,0.07443937818901476,0.05818012254065973,0.1391547466321835,-0.014771987302629389,0.08037026631940754,0.3681860148658562,0.08913951273060694,0.036090135466357844,0.06261482409848239,0.3055711907673738,0.12171332352040894,0.04114132860877172,6591
0.43657223809206586,0.3988647475025035,0.18708322730736837,0.025113624000186588,0.24650805694907704,0.07802077389667958,0.032759992277700226,0.16083717627187277,-0.00549838271495399,0.11324708570567829,0.3606483475145488,0.14198039249197358,0.017458411187644275,0.07971940183980893,0.28092894567473986,0.19186817061316958,0.019498921497921057,6589
0.27145322191818744,0.22538235480226995,0.12977126026241623,-0.11935176755109078,-0.07296801243863027,0.07918145510675062,0.025867053413306775,0.029570846226826493,-0.05879044220550497,0.10226491034291273,0.1412891880939424,0.07950785386533112,-0.05075838544776299,0.01437473420878406,0.12691445388515832,0.11958165132681228,-0.07980947286240551,6583
0.4625316944382247,0.3665666157863562,0.09547392468929738,0.04775759487159749,0.28477093939215625,0.06937976071715772,0.028449606722837518,0.16474891167720349,-0.029588134165616002,-0.008159774232007689,0.3712897498722458,0.10986753236121953,0.015539689142939668,0.0627036107520796,0.3085861391201662,0.1530669713306701,0.013372065011914661,6573
0.536551141556209,0.22285258888396967,0.1051886530496711,-0.07388520290600714,0.040269457554409166,0.10813330443084408,-0.034565728064513496,-0.008757176738635564,-0.06550884130407862,0.03939381474057786,0.26655772933152927,0.0681882602472932,-0.05798659075819975,0.005100834744546728,0.2614568945869825,0.08927043243217346,-0.07981916617455229,6537
0.26497034371804434,0.36548977344105094,0.11140076621522131,-0.004763051814533784,0.14983213560666667,0.064038539368812,0.015087018128486146,0.1425303678393004,-0.030255183700912628,0.05137381732186093,0.26009741758858734,0.10598989114111124,-0.006643739128986755,0.049673076006062244,0.2104243415825251,0.15493279885858127,-0.008638426532210641,6541
0.4587959494773288,0.3586726158682978,0.1352042388131416,-0.014965278991841777,0.1398508298088667,0.07955233549588737,0.060907701190554456,0.14444169599058235,-0.04249801693015806,-0.06381526704126197,0.3191064650514978,0.1197327567665371,0.0011481350895182069,0.06044044592802764,0.25866601912347015,0.1572612666172113,0.009927172643788304,6570
0.37951328780785504,0.3070791716913225,0.020560901500068292,0.028548532931361257,0.1532505705387503,0.036127669349185224,0.006480594044223622,0.08803749339334298,-0.04493881288573304,0.03394461414607253,0.27994767667930925,0.04824202141419883,-0.003303228636716053,0.02246939638874139,0.25747828029056785,0.05468637190295377,-0.0023507659661954616,6560
