threshold,value,contrast,module,n_x,n_y,median_x,median_y,delta_median,cliffs_delta,p_exact,FDR_BH
q40,module_z_ECadj,Active_vs_NAWM,Adhesion_trafficking,3,3,0.8808204994574089,-0.3556339330554372,1.2364544325128461,1.0,0.1,0.275
q40,module_z_ECadj,Active_vs_NAWM,BBB_transport_identity,3,3,0.0013815322599437518,0.21909286888864793,-0.21771133662870418,-0.3333333333333333,0.7,0.77
q40,module_z_ECadj,Active_vs_NAWM,Caveolae_structural,3,3,0.8447812207077061,-0.6271880034835586,1.4719692241912647,1.0,0.1,0.275
q40,module_z_ECadj,Active_vs_NAWM,ECM_protease,3,3,0.8953770348340157,-0.4394731302386201,1.3348501650726359,1.0,0.1,0.275
q40,module_z_ECadj,Active_vs_NAWM,IFN_antigen_presentation,3,3,0.48379317518147713,-0.1889831892406631,0.6727763644221403,0.7777777777777778,0.2,0.3666666666666667
q40,module_z_ECadj,Active_vs_NAWM,PLVAP_permeability,3,3,0.5587539512052647,0.0891282909917487,0.46962566021351604,0.5555555555555556,0.4,0.4888888888888889
q40,module_z_ECadj,Active_vs_NAWM,ROS_Src,3,3,0.8165137832876168,-0.265427879483922,1.0819416627715388,1.0,0.1,0.275
q40,module_z_ECadj,Active_vs_NAWM,TGF_response,3,3,0.4146365661245749,-0.38788686408257234,0.8025234302071472,0.7777777777777778,0.2,0.3666666666666667
q40,module_z_ECadj,Active_vs_NAWM,Tight_junction,3,3,-0.00968600271369413,0.3148739391874274,-0.32455994190112153,-0.1111111111111111,1.0,1.0
q40,module_z_ECadj,Active_vs_NAWM,VEGF_response,3,3,0.0016173258619202602,-0.3290687210046163,0.3306860468665366,0.5555555555555556,0.4,0.4888888888888889
q40,module_z_ECadj,Active_vs_NAWM,Wnt_BBB,3,3,0.5128357610074892,-0.689393127677164,1.2022288886846533,0.5555555555555556,0.4,0.4888888888888889
q40,module_z_ECadj,Mixed_vs_NAWM,Adhesion_trafficking,6,3,0.004123758022295504,-0.3556339330554372,0.3597576910777327,0.4444444444444444,0.38095238095238093,0.7529761904761904
q40,module_z_ECadj,Mixed_vs_NAWM,BBB_transport_identity,6,3,-0.15719829380428962,0.21909286888864793,-0.37629116269293755,-0.1111111111111111,0.9047619047619047,0.9952380952380951
q40,module_z_ECadj,Mixed_vs_NAWM,Caveolae_structural,6,3,-0.1274230393566094,-0.6271880034835586,0.49976496412694926,0.7777777777777778,0.09523809523809523,0.7529761904761904
q40,module_z_ECadj,Mixed_vs_NAWM,ECM_protease,6,3,-0.10680334586601324,-0.4394731302386201,0.33266978437260686,0.4444444444444444,0.38095238095238093,0.7529761904761904
q40,module_z_ECadj,Mixed_vs_NAWM,IFN_antigen_presentation,6,3,-0.5793602673870463,-0.1889831892406631,-0.39037707814638317,-0.3333333333333333,0.5476190476190476,0.7529761904761904
q40,module_z_ECadj,Mixed_vs_NAWM,PLVAP_permeability,6,3,-0.14052370513677312,0.0891282909917487,-0.22965199612852183,-0.3333333333333333,0.5476190476190476,0.7529761904761904
q40,module_z_ECadj,Mixed_vs_NAWM,ROS_Src,6,3,-0.1993292569878442,-0.265427879483922,0.06609862249607779,0.0,1.0,1.0
q40,module_z_ECadj,Mixed_vs_NAWM,TGF_response,6,3,-0.031609096670626585,-0.38788686408257234,0.3562777674119457,0.4444444444444444,0.38095238095238093,0.7529761904761904
q40,module_z_ECadj,Mixed_vs_NAWM,Tight_junction,6,3,-0.19953162968343302,0.3148739391874274,-0.5144055688708604,-0.4444444444444444,0.38095238095238093,0.7529761904761904
q40,module_z_ECadj,Mixed_vs_NAWM,VEGF_response,6,3,-0.04424910757825553,-0.3290687210046163,0.2848196134263608,0.2222222222222222,0.7142857142857142,0.8730158730158728
q40,module_z_ECadj,Mixed_vs_NAWM,Wnt_BBB,6,3,0.011704311360606137,-0.689393127677164,0.7010974390377701,0.3333333333333333,0.5476190476190476,0.7529761904761904
q40,module_z_ECadj,NAWM_vs_CWM,Adhesion_trafficking,3,2,-0.3556339330554372,-0.45385556369407165,0.09822163063863443,0.3333333333333333,0.8,0.9777777777777777
q40,module_z_ECadj,NAWM_vs_CWM,BBB_transport_identity,3,2,0.21909286888864793,0.2433643137045297,-0.024271444815881782,-0.3333333333333333,0.8,0.9777777777777777
q40,module_z_ECadj,NAWM_vs_CWM,Caveolae_structural,3,2,-0.6271880034835586,0.19361149012964846,-0.820799493613207,-1.0,0.2,0.9777777777777777
q40,module_z_ECadj,NAWM_vs_CWM,ECM_protease,3,2,-0.4394731302386201,-0.2046644040435804,-0.2348087261950397,-0.6666666666666666,0.4,0.9777777777777777
q40,module_z_ECadj,NAWM_vs_CWM,IFN_antigen_presentation,3,2,-0.1889831892406631,-0.07420950059332196,-0.11477368864734114,-0.3333333333333333,0.8,0.9777777777777777
q40,module_z_ECadj,NAWM_vs_CWM,PLVAP_permeability,3,2,0.0891282909917487,-0.035414823030758824,0.12454311402250752,0.3333333333333333,0.8,0.9777777777777777
q40,module_z_ECadj,NAWM_vs_CWM,ROS_Src,3,2,-0.265427879483922,-0.2397620368706766,-0.025665842613245393,0.0,1.0,1.0
q40,module_z_ECadj,NAWM_vs_CWM,TGF_response,3,2,-0.38788686408257234,-0.034119976826492315,-0.35376688725608,-0.3333333333333333,0.8,0.9777777777777777
q40,module_z_ECadj,NAWM_vs_CWM,Tight_junction,3,2,0.3148739391874274,0.29689665781886065,0.017977281368566744,0.0,1.0,1.0
q40,module_z_ECadj,NAWM_vs_CWM,VEGF_response,3,2,-0.3290687210046163,0.2024139814225729,-0.5314827024271892,-0.6666666666666666,0.4,0.9777777777777777
q40,module_z_ECadj,NAWM_vs_CWM,Wnt_BBB,3,2,-0.689393127677164,0.01610301445333953,-0.7054961421305035,-0.3333333333333333,0.8,0.9777777777777777
q40,module_z_ECadj,Active_vs_Mixed,Adhesion_trafficking,3,6,0.8808204994574089,0.004123758022295504,0.8766967414351134,0.5555555555555556,0.26190476190476186,0.32010582010582006
q40,module_z_ECadj,Active_vs_Mixed,BBB_transport_identity,3,6,0.0013815322599437518,-0.15719829380428962,0.15857982606423338,0.1111111111111111,0.9047619047619047,0.9047619047619047
q40,module_z_ECadj,Active_vs_Mixed,Caveolae_structural,3,6,0.8447812207077061,-0.1274230393566094,0.9722042600643155,0.6666666666666666,0.16666666666666666,0.3055555555555556
q40,module_z_ECadj,Active_vs_Mixed,ECM_protease,3,6,0.8953770348340157,-0.10680334586601324,1.002180380700029,0.6666666666666666,0.16666666666666666,0.3055555555555556
q40,module_z_ECadj,Active_vs_Mixed,IFN_antigen_presentation,3,6,0.48379317518147713,-0.5793602673870463,1.0631534425685234,0.5555555555555556,0.26190476190476186,0.32010582010582006
q40,module_z_ECadj,Active_vs_Mixed,PLVAP_permeability,3,6,0.5587539512052647,-0.14052370513677312,0.6992776563420379,0.7777777777777778,0.09523809523809523,0.3055555555555556
q40,module_z_ECadj,Active_vs_Mixed,ROS_Src,3,6,0.8165137832876168,-0.1993292569878442,1.015843040275461,0.8888888888888888,0.047619047619047616,0.3055555555555556
q40,module_z_ECadj,Active_vs_Mixed,TGF_response,3,6,0.4146365661245749,-0.031609096670626585,0.4462456627952015,0.6666666666666666,0.16666666666666666,0.3055555555555556
q40,module_z_ECadj,Active_vs_Mixed,Tight_junction,3,6,-0.00968600271369413,-0.19953162968343302,0.1898456269697389,0.5555555555555556,0.26190476190476186,0.32010582010582006
q40,module_z_ECadj,Active_vs_Mixed,VEGF_response,3,6,0.0016173258619202602,-0.04424910757825553,0.04586643344017579,0.3333333333333333,0.5476190476190476,0.6023809523809524
q40,module_z_ECadj,Active_vs_Mixed,Wnt_BBB,3,6,0.5128357610074892,0.011704311360606137,0.501131449646883,0.6666666666666666,0.16666666666666666,0.3055555555555556
q40,module_z_ECadj,Lesion_vs_nonlesional,Adhesion_trafficking,9,5,0.3374361606407733,-0.4445991215080838,0.7820352821488571,0.6888888888888889,0.04195804195804195,0.4038461538461538
q40,module_z_ECadj,Lesion_vs_nonlesional,BBB_transport_identity,9,5,-0.11598642441197314,0.21909286888864793,-0.3350792933006211,-0.28888888888888886,0.43756243756243757,0.6016483516483516
q40,module_z_ECadj,Lesion_vs_nonlesional,Caveolae_structural,9,5,-0.06384072419700675,-0.3501198742878132,0.28627915009080646,0.5111111111111111,0.14685314685314685,0.4038461538461538
q40,module_z_ECadj,Lesion_vs_nonlesional,ECM_protease,9,5,-0.0935365149101063,-0.23344684303739005,0.13991032812728377,0.6,0.08291708291708291,0.4038461538461538
q40,module_z_ECadj,Lesion_vs_nonlesional,IFN_antigen_presentation,9,5,0.06395562150445913,-0.11244546975770203,0.17640109126216116,0.06666666666666667,0.8981018981018981,1.0
q40,module_z_ECadj,Lesion_vs_nonlesional,PLVAP_permeability,9,5,-0.03240839398444374,0.04376006182222982,-0.07616845580667356,0.022222222222222223,1.0,1.0
q40,module_z_ECadj,Lesion_vs_nonlesional,ROS_Src,9,5,-0.08767026472851555,-0.265427879483922,0.17775761475540644,0.28888888888888886,0.43756243756243757,0.6016483516483516
q40,module_z_ECadj,Lesion_vs_nonlesional,TGF_response,9,5,0.02087306035998815,-0.2347058419071485,0.25557890226713664,0.4666666666666667,0.18981018981018982,0.4175824175824176
q40,module_z_ECadj,Lesion_vs_nonlesional,Tight_junction,9,5,-0.04627479972203499,0.3148739391874274,-0.3611487389094624,-0.5111111111111111,0.14685314685314685,0.4038461538461538
q40,module_z_ECadj,Lesion_vs_nonlesional,VEGF_response,9,5,0.0016173258619202602,-0.04217652968734481,0.04379385554926507,0.022222222222222223,1.0,1.0
q40,module_z_ECadj,Lesion_vs_nonlesional,Wnt_BBB,9,5,0.19375033868879765,0.005941605799900385,0.18780873288889727,0.28888888888888886,0.43756243756243757,0.6016483516483516
whole,module_z,MS_lesion_vs_NAWM,Adhesion_trafficking,9,3,0.17965170157588525,-0.5399990353232945,0.7196507368991798,0.7777777777777778,0.06363636363636363,0.13999999999999999
whole,module_z,MS_lesion_vs_NAWM,BBB_transport_identity,9,3,0.4022038929475693,-0.5907215136883478,0.9929254066359171,0.5555555555555556,0.20909090909090908,0.2875
whole,module_z,MS_lesion_vs_NAWM,Caveolae_structural,9,3,0.12578994888407738,-0.948885353106164,1.0746753019902413,0.9259259259259259,0.01818181818181818,0.13999999999999999
whole,module_z,MS_lesion_vs_NAWM,ECM_protease,9,3,0.25034643060457357,-0.6411721232930205,0.891518553897594,0.7777777777777778,0.06363636363636363,0.13999999999999999
whole,module_z,MS_lesion_vs_NAWM,IFN_antigen_presentation,9,3,-0.1859754642595756,-0.2685893109892841,0.08261384672970853,0.25925925925925924,0.6,0.66
whole,module_z,MS_lesion_vs_NAWM,PLVAP_permeability,9,3,0.05748575150436791,-0.17561936674757833,0.23310511825194624,0.25925925925925924,0.6,0.66
whole,module_z,MS_lesion_vs_NAWM,ROS_Src,9,3,0.08240573256160741,-0.5010616557121457,0.5834673882737531,0.6296296296296297,0.14545454545454545,0.26666666666666666
whole,module_z,MS_lesion_vs_NAWM,TGF_response,9,3,0.41265894769418693,-0.6302445352993487,1.0429034829935355,0.7777777777777778,0.06363636363636363,0.13999999999999999
whole,module_z,MS_lesion_vs_NAWM,Tight_junction,9,3,-0.1321645237975759,-0.03358369441055205,-0.09858082938702385,0.037037037037037035,1.0,1.0
whole,module_z,MS_lesion_vs_NAWM,VEGF_response,9,3,0.07603163878814227,-0.4451976547067831,0.5212292934949253,0.5555555555555556,0.20909090909090908,0.2875
whole,module_z,MS_lesion_vs_NAWM,Wnt_BBB,9,3,0.330697789549293,-0.7541329249134384,1.0848307144627314,0.7777777777777778,0.06363636363636363,0.13999999999999999
whole,module_z,Active_vs_NAWM,Adhesion_trafficking,3,3,0.8741275644564431,-0.5399990353232945,1.4141265997797376,0.7777777777777778,0.2,0.275
whole,module_z,Active_vs_NAWM,BBB_transport_identity,3,3,-0.4088614538534282,-0.5907215136883478,0.1818600598349196,0.3333333333333333,0.7,0.77
whole,module_z,Active_vs_NAWM,Caveolae_structural,3,3,0.6941541723903151,-0.948885353106164,1.6430395254964791,1.0,0.1,0.275
whole,module_z,Active_vs_NAWM,ECM_protease,3,3,0.9006659290662484,-0.6411721232930205,1.541838052359269,1.0,0.1,0.275
whole,module_z,Active_vs_NAWM,IFN_antigen_presentation,3,3,0.6673123737219399,-0.2685893109892841,0.935901684711224,0.7777777777777778,0.2,0.275
whole,module_z,Active_vs_NAWM,PLVAP_permeability,3,3,0.5358366386021967,-0.17561936674757833,0.7114560053497749,0.7777777777777778,0.2,0.275
whole,module_z,Active_vs_NAWM,ROS_Src,3,3,0.7678558839461077,-0.5010616557121457,1.2689175396582533,0.7777777777777778,0.2,0.275
whole,module_z,Active_vs_NAWM,TGF_response,3,3,0.23168224260432177,-0.6302445352993487,0.8619267779036704,0.7777777777777778,0.2,0.275
whole,module_z,Active_vs_NAWM,Tight_junction,3,3,-0.1496621893031378,-0.03358369441055205,-0.11607849489258575,0.1111111111111111,1.0,1.0
whole,module_z,Active_vs_NAWM,VEGF_response,3,3,0.07603163878814227,-0.4451976547067831,0.5212292934949253,0.5555555555555556,0.4,0.4888888888888889
whole,module_z,Active_vs_NAWM,Wnt_BBB,3,3,0.29386848471249577,-0.7541329249134384,1.0480014096259342,0.7777777777777778,0.2,0.275
whole,module_z,Mixed_vs_NAWM,Adhesion_trafficking,6,3,0.09451644849225552,-0.5399990353232945,0.63451548381555,0.7777777777777778,0.09523809523809523,0.26190476190476186
whole,module_z,Mixed_vs_NAWM,BBB_transport_identity,6,3,0.6158503084047201,-0.5907215136883478,1.206571822093068,0.6666666666666666,0.16666666666666666,0.3055555555555556
whole,module_z,Mixed_vs_NAWM,Caveolae_structural,6,3,0.09375005218850492,-0.948885353106164,1.042635405294669,0.8888888888888888,0.047619047619047616,0.26190476190476186
whole,module_z,Mixed_vs_NAWM,ECM_protease,6,3,0.2177004347819393,-0.6411721232930205,0.8588725580749599,0.6666666666666666,0.16666666666666666,0.3055555555555556
whole,module_z,Mixed_vs_NAWM,IFN_antigen_presentation,6,3,-0.3062725003447492,-0.2685893109892841,-0.03768318935546505,0.0,1.0,1.0
whole,module_z,Mixed_vs_NAWM,PLVAP_permeability,6,3,0.0423059332092563,-0.17561936674757833,0.21792529995683463,0.0,1.0,1.0
whole,module_z,Mixed_vs_NAWM,ROS_Src,6,3,0.03665368040095059,-0.5010616557121457,0.5377153361130963,0.5555555555555556,0.26190476190476186,0.36011904761904756
whole,module_z,Mixed_vs_NAWM,TGF_response,6,3,0.43205009774095393,-0.6302445352993487,1.0622946330403025,0.7777777777777778,0.09523809523809523,0.26190476190476186
whole,module_z,Mixed_vs_NAWM,Tight_junction,6,3,-0.06031263401719313,-0.03358369441055205,-0.026728939606641085,0.0,1.0,1.0
whole,module_z,Mixed_vs_NAWM,VEGF_response,6,3,0.1731791948362135,-0.4451976547067831,0.6183768495429965,0.5555555555555556,0.26190476190476186,0.36011904761904756
whole,module_z,Mixed_vs_NAWM,Wnt_BBB,6,3,0.3438462818600321,-0.7541329249134384,1.0979792067734704,0.7777777777777778,0.09523809523809523,0.26190476190476186
whole,module_z,NAWM_vs_CWM,Adhesion_trafficking,3,2,-0.5399990353232945,-0.722907615747965,0.1829085804246705,0.6666666666666666,0.4,0.8
whole,module_z,NAWM_vs_CWM,BBB_transport_identity,3,2,-0.5907215136883478,-0.24078523735493917,-0.3499362763334086,-0.3333333333333333,0.8,0.8
whole,module_z,NAWM_vs_CWM,Caveolae_structural,3,2,-0.948885353106164,-0.31730825073385316,-0.6315771023723108,-0.3333333333333333,0.8,0.8
whole,module_z,NAWM_vs_CWM,ECM_protease,3,2,-0.6411721232930205,-0.5082215257673066,-0.13295059752571392,-0.6666666666666666,0.4,0.8
whole,module_z,NAWM_vs_CWM,IFN_antigen_presentation,3,2,-0.2685893109892841,-0.4634581817074041,0.19486887071811998,0.6666666666666666,0.4,0.8
whole,module_z,NAWM_vs_CWM,PLVAP_permeability,3,2,-0.17561936674757833,0.014662804627400203,-0.19028217137497855,-0.3333333333333333,0.8,0.8
whole,module_z,NAWM_vs_CWM,ROS_Src,3,2,-0.5010616557121457,-0.4210158961440042,-0.08004575956814147,0.3333333333333333,0.8,0.8
whole,module_z,NAWM_vs_CWM,TGF_response,3,2,-0.6302445352993487,-0.40794967730194726,-0.2222948579974014,-0.3333333333333333,0.8,0.8
whole,module_z,NAWM_vs_CWM,Tight_junction,3,2,-0.03358369441055205,0.04374164882732399,-0.07732534323787604,-0.3333333333333333,0.8,0.8
whole,module_z,NAWM_vs_CWM,VEGF_response,3,2,-0.4451976547067831,-0.0017787630315410086,-0.44341889167524207,-0.3333333333333333,0.8,0.8
whole,module_z,NAWM_vs_CWM,Wnt_BBB,3,2,-0.7541329249134384,-0.3920375595683625,-0.3620953653450759,-0.3333333333333333,0.8,0.8
whole,module_z,Active_vs_Mixed,Adhesion_trafficking,3,6,0.8741275644564431,0.09451644849225552,0.7796111159641876,0.2222222222222222,0.7142857142857142,0.9952380952380951
whole,module_z,Active_vs_Mixed,BBB_transport_identity,3,6,-0.4088614538534282,0.6158503084047201,-1.0247117622581483,-0.4444444444444444,0.38095238095238093,0.9952380952380951
whole,module_z,Active_vs_Mixed,Caveolae_structural,3,6,0.6941541723903151,0.09375005218850492,0.6004041202018101,0.1111111111111111,0.9047619047619047,0.9952380952380951
whole,module_z,Active_vs_Mixed,ECM_protease,3,6,0.9006659290662484,0.2177004347819393,0.6829654942843091,0.3333333333333333,0.5476190476190476,0.9952380952380951
whole,module_z,Active_vs_Mixed,IFN_antigen_presentation,3,6,0.6673123737219399,-0.3062725003447492,0.973584874066689,0.3333333333333333,0.5476190476190476,0.9952380952380951
whole,module_z,Active_vs_Mixed,PLVAP_permeability,3,6,0.5358366386021967,0.0423059332092563,0.49353070539294036,0.5555555555555556,0.26190476190476186,0.9952380952380951
whole,module_z,Active_vs_Mixed,ROS_Src,3,6,0.7678558839461077,0.03665368040095059,0.7312022035451571,0.4444444444444444,0.38095238095238093,0.9952380952380951
whole,module_z,Active_vs_Mixed,TGF_response,3,6,0.23168224260432177,0.43205009774095393,-0.20036785513663216,-0.2222222222222222,0.7142857142857142,0.9952380952380951
whole,module_z,Active_vs_Mixed,Tight_junction,3,6,-0.1496621893031378,-0.06031263401719313,-0.08934955528594465,0.0,1.0,1.0
whole,module_z,Active_vs_Mixed,VEGF_response,3,6,0.07603163878814227,0.1731791948362135,-0.09714755604807122,-0.1111111111111111,0.9047619047619047,0.9952380952380951
whole,module_z,Active_vs_Mixed,Wnt_BBB,3,6,0.29386848471249577,0.3438462818600321,-0.04997779714753631,0.1111111111111111,0.9047619047619047,0.9952380952380951
whole,module_z,Lesion_vs_nonlesional,Adhesion_trafficking,9,5,0.17965170157588525,-0.6688504282314782,0.8485021298073635,0.8666666666666667,0.006993006993006993,0.0695970695970696
whole,module_z,Lesion_vs_nonlesional,BBB_transport_identity,9,5,0.4022038929475693,-0.5295453734270635,0.9317492663746328,0.5111111111111111,0.14685314685314685,0.23076923076923075
whole,module_z,Lesion_vs_nonlesional,Caveolae_structural,9,5,0.12578994888407738,-0.948885353106164,1.0746753019902413,0.7333333333333333,0.02897102897102897,0.07692307692307691
whole,module_z,Lesion_vs_nonlesional,ECM_protease,9,5,0.25034643060457357,-0.5741440485353102,0.8244904791398837,0.7777777777777778,0.01898101898101898,0.0695970695970696
whole,module_z,Lesion_vs_nonlesional,IFN_antigen_presentation,9,5,-0.1859754642595756,-0.40673387052023235,0.22075840626065676,0.37777777777777777,0.2977022977022977,0.36385836385836384
whole,module_z,Lesion_vs_nonlesional,PLVAP_permeability,9,5,0.05748575150436791,-0.08302602983184462,0.14051178133621253,0.2,0.6063936063936064,0.6670329670329671
whole,module_z,Lesion_vs_nonlesional,ROS_Src,9,5,0.08240573256160741,-0.5010616557121457,0.5834673882737531,0.6888888888888889,0.04195804195804195,0.07692307692307691
whole,module_z,Lesion_vs_nonlesional,TGF_response,9,5,0.41265894769418693,-0.5161703875800923,0.9288293352742791,0.7777777777777778,0.01898101898101898,0.0695970695970696
whole,module_z,Lesion_vs_nonlesional,Tight_junction,9,5,-0.1321645237975759,-0.02046419850445219,-0.11170032529312371,-0.06666666666666667,0.8981018981018981,0.8981018981018981
whole,module_z,Lesion_vs_nonlesional,VEGF_response,9,5,0.07603163878814227,-0.030009343550659817,0.10604098233880209,0.4666666666666667,0.18981018981018982,0.260989010989011
whole,module_z,Lesion_vs_nonlesional,Wnt_BBB,9,5,0.330697789549293,-0.5913057324114833,0.9220035219607763,0.6888888888888889,0.04195804195804195,0.07692307692307691
whole,module_z_ECadj,MS_lesion_vs_NAWM,Adhesion_trafficking,9,3,0.20001741160512,-0.18808509341280555,0.38810250501792554,0.3333333333333333,0.48181818181818176,0.9428571428571428
whole,module_z_ECadj,MS_lesion_vs_NAWM,BBB_transport_identity,9,3,-0.13197643505828466,0.19222839155548288,-0.32420482661376754,-0.1111111111111111,0.8636363636363636,0.9500000000000001
whole,module_z_ECadj,MS_lesion_vs_NAWM,Caveolae_structural,9,3,-0.1716738522244601,-0.25424081232423024,0.08256696009977013,0.3333333333333333,0.48181818181818176,0.9428571428571428
whole,module_z_ECadj,MS_lesion_vs_NAWM,ECM_protease,9,3,-0.038804495002262185,-0.3250862808421561,0.2862817858398939,0.3333333333333333,0.48181818181818176,0.9428571428571428
whole,module_z_ECadj,MS_lesion_vs_NAWM,IFN_antigen_presentation,9,3,0.014359565780469152,0.13772029464363655,-0.1233607288631674,-0.037037037037037035,1.0,1.0
whole,module_z_ECadj,MS_lesion_vs_NAWM,PLVAP_permeability,9,3,0.011545213055128643,-0.1140880725668948,0.12563328562202344,0.18518518518518517,0.7272727272727273,0.9500000000000001
whole,module_z_ECadj,MS_lesion_vs_NAWM,ROS_Src,9,3,-0.19629818022449327,-0.3556236164976628,0.1593254362731695,0.25925925925925924,0.6,0.9428571428571428
whole,module_z_ECadj,MS_lesion_vs_NAWM,TGF_response,9,3,0.009435941184620766,-0.4019502984707143,0.41138623965533505,0.3333333333333333,0.48181818181818176,0.9428571428571428
whole,module_z_ECadj,MS_lesion_vs_NAWM,Tight_junction,9,3,-0.14376788574420857,0.25325534817976053,-0.3970232339239691,-0.1111111111111111,0.8636363636363636,0.9500000000000001
whole,module_z_ECadj,MS_lesion_vs_NAWM,VEGF_response,9,3,-0.10972324929225397,-0.3181887668131595,0.20846551752090553,0.25925925925925924,0.6,0.9428571428571428
whole,module_z_ECadj,MS_lesion_vs_NAWM,Wnt_BBB,9,3,0.04758162460179455,-0.5299918407424435,0.5775734653442381,0.25925925925925924,0.6,0.9428571428571428
whole,module_z_ECadj,Active_vs_NAWM,Adhesion_trafficking,3,3,0.8723634987151379,-0.18808509341280555,1.0604485921279434,0.7777777777777778,0.2,0.4888888888888889
whole,module_z_ECadj,Active_vs_NAWM,BBB_transport_identity,3,3,-0.13197643505828466,0.19222839155548288,-0.32420482661376754,-0.1111111111111111,1.0,1.0
whole,module_z_ECadj,Active_vs_NAWM,Caveolae_structural,3,3,0.8730380507758804,-0.25424081232423024,1.1272788631001105,0.5555555555555556,0.4,0.4888888888888889
whole,module_z_ECadj,Active_vs_NAWM,ECM_protease,3,3,0.9143881185924497,-0.3250862808421561,1.2394743994346058,1.0,0.1,0.4888888888888889
whole,module_z_ECadj,Active_vs_NAWM,IFN_antigen_presentation,3,3,0.511690576813042,0.13772029464363655,0.3739702821694054,0.5555555555555556,0.4,0.4888888888888889
whole,module_z_ECadj,Active_vs_NAWM,PLVAP_permeability,3,3,0.5189331999301802,-0.1140880725668948,0.633021272497075,0.5555555555555556,0.4,0.4888888888888889
whole,module_z_ECadj,Active_vs_NAWM,ROS_Src,3,3,0.8673021859852111,-0.3556236164976628,1.222925802482874,0.7777777777777778,0.2,0.4888888888888889
whole,module_z_ECadj,Active_vs_NAWM,TGF_response,3,3,0.411476686661456,-0.4019502984707143,0.8134269851321703,0.5555555555555556,0.4,0.4888888888888889
whole,module_z_ECadj,Active_vs_NAWM,Tight_junction,3,3,-0.07324626544299102,0.25325534817976053,-0.32650161362275154,0.1111111111111111,1.0,1.0
whole,module_z_ECadj,Active_vs_NAWM,VEGF_response,3,3,-0.027113518205076292,-0.3181887668131595,0.2910752486080832,0.5555555555555556,0.4,0.4888888888888889
whole,module_z_ECadj,Active_vs_NAWM,Wnt_BBB,3,3,0.44712964029620783,-0.5299918407424435,0.9771214810386514,0.5555555555555556,0.4,0.4888888888888889
whole,module_z_ECadj,Mixed_vs_NAWM,Adhesion_trafficking,6,3,-0.07167563038288971,-0.18808509341280555,0.11640946302991584,0.1111111111111111,0.9047619047619047,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,BBB_transport_identity,6,3,-0.10036553499716513,0.19222839155548288,-0.29259392655264804,-0.1111111111111111,0.9047619047619047,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,Caveolae_structural,6,3,-0.17490841105136934,-0.25424081232423024,0.0793324012728609,0.2222222222222222,0.7142857142857142,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,ECM_protease,6,3,-0.29377653713956564,-0.3250862808421561,0.03130974370259043,0.0,1.0,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,IFN_antigen_presentation,6,3,-0.5760368854407583,0.13772029464363655,-0.7137571800843948,-0.3333333333333333,0.5476190476190476,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,PLVAP_permeability,6,3,-0.026380543019775316,-0.1140880725668948,0.08770752954711948,0.0,1.0,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,ROS_Src,6,3,-0.21924727739210406,-0.3556236164976628,0.1363763391055587,0.0,1.0,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,TGF_response,6,3,-0.07751457926277186,-0.4019502984707143,0.32443571920794245,0.2222222222222222,0.7142857142857142,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,Tight_junction,6,3,-0.24504618935701264,0.25325534817976053,-0.4983015375367732,-0.2222222222222222,0.7142857142857142,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,VEGF_response,6,3,-0.17028366087115224,-0.3181887668131595,0.14790510594200726,0.1111111111111111,0.9047619047619047,1.0
whole,module_z_ECadj,Mixed_vs_NAWM,Wnt_BBB,6,3,0.033396304552601064,-0.5299918407424435,0.5633881452950447,0.1111111111111111,0.9047619047619047,1.0
whole,module_z_ECadj,NAWM_vs_CWM,Adhesion_trafficking,3,2,-0.18808509341280555,-0.3857391179787007,0.19765402456589515,0.6666666666666666,0.4,0.8800000000000001
whole,module_z_ECadj,NAWM_vs_CWM,BBB_transport_identity,3,2,0.19222839155548288,0.24940196275377036,-0.057173571198287476,-0.3333333333333333,0.8,0.8800000000000001
whole,module_z_ECadj,NAWM_vs_CWM,Caveolae_structural,3,2,-0.25424081232423024,0.22473233527723793,-0.47897314760146814,-0.3333333333333333,0.8,0.8800000000000001
whole,module_z_ECadj,NAWM_vs_CWM,ECM_protease,3,2,-0.3250862808421561,-0.1738729977943959,-0.15121328304776016,-0.6666666666666666,0.4,0.8800000000000001
whole,module_z_ECadj,NAWM_vs_CWM,IFN_antigen_presentation,3,2,0.13772029464363655,-0.108792306730328,0.24651260137396455,0.3333333333333333,0.8,0.8800000000000001
whole,module_z_ECadj,NAWM_vs_CWM,PLVAP_permeability,3,2,-0.1140880725668948,0.05318615409265291,-0.16727422665954772,-0.3333333333333333,0.8,0.8800000000000001
whole,module_z_ECadj,NAWM_vs_CWM,ROS_Src,3,2,-0.3556236164976628,-0.18730927031820147,-0.1683143461794613,-0.3333333333333333,0.8,0.8800000000000001
whole,module_z_ECadj,NAWM_vs_CWM,TGF_response,3,2,-0.4019502984707143,0.014581397270301527,-0.4165316957410158,-0.3333333333333333,0.8,0.8800000000000001
